dataset,mode,seed,final_best,best_so_far_auc,simple_regret,top10_hit,split,selected_source_mode
real_matbench_phonons,gp_ucb,30010,47.1646,38.1871,43.929,0,calibration,
real_matbench_phonons,llambo_warmstart_maximize_light_nonmetal_phonon_response_noprior,30010,88.0396,88.0396,3.054,1,calibration,
real_matbench_phonons,llm_direct_prior_maximize_light_nonmetal_phonon_response_noprior,30010,88.0396,81.2371,3.054,1,calibration,
real_matbench_phonons,llm_semantic_maximize_light_nonmetal_phonon_response_noprior,30010,52.3646,46.4646,38.729,0,calibration,
real_matbench_phonons,mixed_kernel_gp_ei,30010,48.5896,34.4646,42.504,0,calibration,
real_matbench_phonons,target_acquisition_portfolio,30010,48.5896,40.8371,42.504,0,calibration,
real_matbench_phonons,gp_ucb,30011,90.7146,58.2996,0.379,1,calibration,
real_matbench_phonons,llambo_warmstart_maximize_light_nonmetal_phonon_response_noprior,30011,88.0396,88.0396,3.054,1,calibration,
real_matbench_phonons,llm_direct_prior_maximize_light_nonmetal_phonon_response_noprior,30011,88.0396,46.3421,3.054,1,calibration,
real_matbench_phonons,llm_semantic_maximize_light_nonmetal_phonon_response_noprior,30011,89.8146,84.3196,1.279,1,calibration,
real_matbench_phonons,mixed_kernel_gp_ei,30011,48.5896,38.6671,42.504,0,calibration,
real_matbench_phonons,target_acquisition_portfolio,30011,90.7146,43.0246,0.379,1,calibration,
real_matbench_phonons,gp_ucb,30012,88.0396,74.7671,3.054,1,calibration,
real_matbench_phonons,llambo_warmstart_maximize_light_nonmetal_phonon_response_noprior,30012,88.0396,88.0396,3.054,1,calibration,
real_matbench_phonons,llm_direct_prior_maximize_light_nonmetal_phonon_response_noprior,30012,88.0396,88.0396,3.054,1,calibration,
real_matbench_phonons,llm_semantic_maximize_light_nonmetal_phonon_response_noprior,30012,88.0396,88.0396,3.054,1,calibration,
real_matbench_phonons,mixed_kernel_gp_ei,30012,88.0396,74.7671,3.054,1,calibration,
real_matbench_phonons,target_acquisition_portfolio,30012,88.0396,74.7671,3.054,1,calibration,
real_matbench_phonons,gp_ucb,30013,52.3646,52.3646,38.729,0,calibration,
real_matbench_phonons,llambo_warmstart_maximize_light_nonmetal_phonon_response_noprior,30013,88.0396,88.0396,3.054,1,calibration,
real_matbench_phonons,llm_direct_prior_maximize_light_nonmetal_phonon_response_noprior,30013,52.3646,52.3646,38.729,0,calibration,
real_matbench_phonons,llm_semantic_maximize_light_nonmetal_phonon_response_noprior,30013,53.2896,52.4571,37.804,0,calibration,
real_matbench_phonons,mixed_kernel_gp_ei,30013,52.3646,52.3646,38.729,0,calibration,
real_matbench_phonons,target_acquisition_portfolio,30013,52.3646,52.3646,38.729,0,calibration,
real_matbench_phonons,gp_ucb,30014,91.0936,91.0936,0.0,1,calibration,
real_matbench_phonons,llambo_warmstart_maximize_light_nonmetal_phonon_response_noprior,30014,88.0396,88.0396,3.054,1,calibration,
real_matbench_phonons,llm_direct_prior_maximize_light_nonmetal_phonon_response_noprior,30014,91.0936,91.0936,0.0,1,calibration,
real_matbench_phonons,llm_semantic_maximize_light_nonmetal_phonon_response_noprior,30014,91.0936,91.0936,0.0,1,calibration,
real_matbench_phonons,mixed_kernel_gp_ei,30014,91.0936,91.0936,0.0,1,calibration,
real_matbench_phonons,target_acquisition_portfolio,30014,91.0936,91.0936,0.0,1,calibration,
real_matbench_phonons,gp_ucb,30015,90.7146,90.6246,0.379,1,calibration,
real_matbench_phonons,llambo_warmstart_maximize_light_nonmetal_phonon_response_noprior,30015,88.0396,88.0396,3.054,1,calibration,
real_matbench_phonons,llm_direct_prior_maximize_light_nonmetal_phonon_response_noprior,30015,52.3646,38.0471,38.729,0,calibration,
real_matbench_phonons,llm_semantic_maximize_light_nonmetal_phonon_response_noprior,30015,90.7146,90.3546,0.379,1,calibration,
real_matbench_phonons,mixed_kernel_gp_ei,30015,90.7146,90.6246,0.379,1,calibration,
real_matbench_phonons,target_acquisition_portfolio,30015,90.7146,90.6246,0.379,1,calibration,
real_matbench_phonons,gp_ucb,30016,48.5896,40.3246,42.504,0,calibration,
real_matbench_phonons,llambo_warmstart_maximize_light_nonmetal_phonon_response_noprior,30016,88.0396,88.0396,3.054,1,calibration,
real_matbench_phonons,llm_direct_prior_maximize_light_nonmetal_phonon_response_noprior,30016,52.3646,51.2321,38.729,0,calibration,
real_matbench_phonons,llm_semantic_maximize_light_nonmetal_phonon_response_noprior,30016,52.3646,50.8546,38.729,0,calibration,
real_matbench_phonons,mixed_kernel_gp_ei,30016,48.5896,41.9396,42.504,0,calibration,
real_matbench_phonons,target_acquisition_portfolio,30016,48.5896,41.9396,42.504,0,calibration,
real_matbench_phonons,gp_ucb,30017,29.8726,21.6179,61.221,0,calibration,
real_matbench_phonons,llambo_warmstart_maximize_light_nonmetal_phonon_response_noprior,30017,88.0396,88.0396,3.054,1,calibration,
real_matbench_phonons,llm_direct_prior_maximize_light_nonmetal_phonon_response_noprior,30017,34.5646,26.5239,56.529,0,calibration,
real_matbench_phonons,llm_semantic_maximize_light_nonmetal_phonon_response_noprior,30017,38.1146,30.7021,52.979,0,calibration,
real_matbench_phonons,mixed_kernel_gp_ei,30017,29.8726,24.4276,61.221,0,calibration,
real_matbench_phonons,target_acquisition_portfolio,30017,34.4146,24.4331,56.679,0,calibration,
real_matbench_phonons,gp_ucb,30018,48.5896,44.8246,42.504,0,calibration,
real_matbench_phonons,llambo_warmstart_maximize_light_nonmetal_phonon_response_noprior,30018,88.0396,88.0396,3.054,1,calibration,
real_matbench_phonons,llm_direct_prior_maximize_light_nonmetal_phonon_response_noprior,30018,52.3646,49.7796,38.729,0,calibration,
real_matbench_phonons,llm_semantic_maximize_light_nonmetal_phonon_response_noprior,30018,52.3646,49.7796,38.729,0,calibration,
real_matbench_phonons,mixed_kernel_gp_ei,30018,48.5896,43.5146,42.504,0,calibration,
real_matbench_phonons,target_acquisition_portfolio,30018,52.3646,44.2696,38.729,0,calibration,
real_matbench_phonons,gp_ucb,30019,46.6896,37.7571,44.404,0,calibration,
real_matbench_phonons,llambo_warmstart_maximize_light_nonmetal_phonon_response_noprior,30019,88.0396,88.0396,3.054,1,calibration,
real_matbench_phonons,llm_direct_prior_maximize_light_nonmetal_phonon_response_noprior,30019,52.4396,48.9196,38.654,0,calibration,
real_matbench_phonons,llm_semantic_maximize_light_nonmetal_phonon_response_noprior,30019,52.3646,46.1746,38.729,0,calibration,
real_matbench_phonons,mixed_kernel_gp_ei,30019,48.5896,41.4946,42.504,0,calibration,
real_matbench_phonons,target_acquisition_portfolio,30019,48.5896,41.4946,42.504,0,calibration,
real_matbench_phonons,gp_ucb,30020,48.5896,34.6834,42.504,0,calibration,
real_matbench_phonons,llambo_warmstart_maximize_light_nonmetal_phonon_response_noprior,30020,88.0396,88.0396,3.054,1,calibration,
real_matbench_phonons,llm_direct_prior_maximize_light_nonmetal_phonon_response_noprior,30020,52.3646,45.4071,38.729,0,calibration,
real_matbench_phonons,llm_semantic_maximize_light_nonmetal_phonon_response_noprior,30020,52.3646,43.2146,38.729,0,calibration,
real_matbench_phonons,mixed_kernel_gp_ei,30020,48.5896,37.5184,42.504,0,calibration,
real_matbench_phonons,target_acquisition_portfolio,30020,48.5896,33.4254,42.504,0,calibration,
real_matbench_phonons,gp_ucb,30021,49.4146,44.9596,41.679,0,calibration,
real_matbench_phonons,llambo_warmstart_maximize_light_nonmetal_phonon_response_noprior,30021,88.0396,88.0396,3.054,1,calibration,
real_matbench_phonons,llm_direct_prior_maximize_light_nonmetal_phonon_response_noprior,30021,52.3646,49.7796,38.729,0,calibration,
real_matbench_phonons,llm_semantic_maximize_light_nonmetal_phonon_response_noprior,30021,53.2896,50.2271,37.804,0,calibration,
real_matbench_phonons,mixed_kernel_gp_ei,30021,47.1646,34.2746,43.929,0,calibration,
real_matbench_phonons,target_acquisition_portfolio,30021,30.5396,28.9046,60.554,0,calibration,
real_matbench_phonons,gp_ucb,30022,90.7146,89.8671,0.379,1,calibration,
real_matbench_phonons,llambo_warmstart_maximize_light_nonmetal_phonon_response_noprior,30022,88.0396,88.0396,3.054,1,calibration,
real_matbench_phonons,llm_direct_prior_maximize_light_nonmetal_phonon_response_noprior,30022,88.0396,81.0796,3.054,1,calibration,
real_matbench_phonons,llm_semantic_maximize_light_nonmetal_phonon_response_noprior,30022,90.7146,81.4271,0.379,1,calibration,
real_matbench_phonons,mixed_kernel_gp_ei,30022,90.9396,89.8896,0.154,1,calibration,
real_matbench_phonons,target_acquisition_portfolio,30022,90.9396,89.8896,0.154,1,calibration,
real_matbench_phonons,gp_ucb,30023,88.0396,66.9221,3.054,1,calibration,
real_matbench_phonons,llambo_warmstart_maximize_light_nonmetal_phonon_response_noprior,30023,88.0396,88.0396,3.054,1,calibration,
real_matbench_phonons,llm_direct_prior_maximize_light_nonmetal_phonon_response_noprior,30023,88.0396,88.0396,3.054,1,calibration,
real_matbench_phonons,llm_semantic_maximize_light_nonmetal_phonon_response_noprior,30023,38.1146,34.8996,52.979,0,calibration,
real_matbench_phonons,mixed_kernel_gp_ei,30023,88.0396,66.9221,3.054,1,calibration,
real_matbench_phonons,target_acquisition_portfolio,30023,88.0396,66.9221,3.054,1,calibration,
real_matbench_phonons,gp_ucb,30024,88.0396,84.7222,3.054,1,calibration,
real_matbench_phonons,llambo_warmstart_maximize_light_nonmetal_phonon_response_noprior,30024,88.0396,88.0396,3.054,1,calibration,
real_matbench_phonons,llm_direct_prior_maximize_light_nonmetal_phonon_response_noprior,30024,88.0396,84.7222,3.054,1,calibration,
real_matbench_phonons,llm_semantic_maximize_light_nonmetal_phonon_response_noprior,30024,88.0396,84.3076,3.054,1,calibration,
real_matbench_phonons,mixed_kernel_gp_ei,30024,83.8929,83.8929,7.2007,1,calibration,
real_matbench_phonons,target_acquisition_portfolio,30024,83.8929,83.8929,7.2007,1,calibration,
real_matbench_phonons,gp_ucb,30025,48.5896,35.3746,42.504,0,calibration,
real_matbench_phonons,llambo_warmstart_maximize_light_nonmetal_phonon_response_noprior,30025,88.0396,88.0396,3.054,1,calibration,
real_matbench_phonons,llm_direct_prior_maximize_light_nonmetal_phonon_response_noprior,30025,29.4396,29.4396,61.654,0,calibration,
real_matbench_phonons,llm_semantic_maximize_light_nonmetal_phonon_response_noprior,30025,38.1146,34.3196,52.979,0,calibration,
real_matbench_phonons,mixed_kernel_gp_ei,30025,48.5896,37.8646,42.504,0,calibration,
real_matbench_phonons,target_acquisition_portfolio,30025,48.5896,36.6196,42.504,0,calibration,
real_matbench_phonons,gp_ucb,30026,90.7146,54.8546,0.379,1,calibration,
real_matbench_phonons,llambo_warmstart_maximize_light_nonmetal_phonon_response_noprior,30026,91.0936,90.1312,0.0,1,calibration,
real_matbench_phonons,llm_direct_prior_maximize_light_nonmetal_phonon_response_noprior,30026,52.3646,50.5971,38.729,0,calibration,
real_matbench_phonons,llm_semantic_maximize_light_nonmetal_phonon_response_noprior,30026,53.2896,52.5621,37.804,0,calibration,
real_matbench_phonons,mixed_kernel_gp_ei,30026,48.5896,46.8746,42.504,0,calibration,
real_matbench_phonons,target_acquisition_portfolio,30026,48.5896,46.8746,42.504,0,calibration,
real_matbench_phonons,gp_ucb,30027,48.5896,44.1471,42.504,0,calibration,
real_matbench_phonons,llambo_warmstart_maximize_light_nonmetal_phonon_response_noprior,30027,88.0396,88.0396,3.054,1,calibration,
real_matbench_phonons,llm_direct_prior_maximize_light_nonmetal_phonon_response_noprior,30027,52.4396,45.0797,38.654,0,calibration,
real_matbench_phonons,llm_semantic_maximize_light_nonmetal_phonon_response_noprior,30027,88.0396,77.9021,3.054,1,calibration,
real_matbench_phonons,mixed_kernel_gp_ei,30027,48.5896,43.9571,42.504,0,calibration,
real_matbench_phonons,target_acquisition_portfolio,30027,52.3646,44.9021,38.729,0,calibration,
real_matbench_phonons,gp_ucb,30028,91.0936,72.702,0.0,1,calibration,
real_matbench_phonons,llambo_warmstart_maximize_light_nonmetal_phonon_response_noprior,30028,88.0396,88.0396,3.054,1,calibration,
real_matbench_phonons,llm_direct_prior_maximize_light_nonmetal_phonon_response_noprior,30028,45.6646,45.4146,45.429,0,calibration,
real_matbench_phonons,llm_semantic_maximize_light_nonmetal_phonon_response_noprior,30028,47.1646,45.2521,43.929,0,calibration,
real_matbench_phonons,mixed_kernel_gp_ei,30028,91.0936,72.757,0.0,1,calibration,
real_matbench_phonons,target_acquisition_portfolio,30028,91.0936,72.757,0.0,1,calibration,
real_matbench_phonons,gp_ucb,30029,48.5896,39.0121,42.504,0,calibration,
real_matbench_phonons,llambo_warmstart_maximize_light_nonmetal_phonon_response_noprior,30029,88.0396,88.0396,3.054,1,calibration,
real_matbench_phonons,llm_direct_prior_maximize_light_nonmetal_phonon_response_noprior,30029,52.3646,52.3646,38.729,0,calibration,
real_matbench_phonons,llm_semantic_maximize_light_nonmetal_phonon_response_noprior,30029,52.3646,40.7196,38.729,0,calibration,
real_matbench_phonons,mixed_kernel_gp_ei,30029,48.5896,39.0121,42.504,0,calibration,
real_matbench_phonons,target_acquisition_portfolio,30029,52.3646,39.7671,38.729,0,calibration,
real_matbench_phonons,gp_ucb,30030,51.0646,30.0082,40.029,0,calibration,
real_matbench_phonons,llambo_warmstart_maximize_light_nonmetal_phonon_response_noprior,30030,88.0396,88.0396,3.054,1,calibration,
real_matbench_phonons,llm_direct_prior_maximize_light_nonmetal_phonon_response_noprior,30030,52.4396,41.2421,38.654,0,calibration,
real_matbench_phonons,llm_semantic_maximize_light_nonmetal_phonon_response_noprior,30030,91.0936,87.5554,0.0,1,calibration,
real_matbench_phonons,mixed_kernel_gp_ei,30030,51.0646,33.7257,40.029,0,calibration,
real_matbench_phonons,target_acquisition_portfolio,30030,51.0646,35.8082,40.029,0,calibration,
real_matbench_phonons,gp_ucb,30031,38.1146,35.0396,52.979,0,calibration,
real_matbench_phonons,llambo_warmstart_maximize_light_nonmetal_phonon_response_noprior,30031,91.0936,90.1312,0.0,1,calibration,
real_matbench_phonons,llm_direct_prior_maximize_light_nonmetal_phonon_response_noprior,30031,48.5896,40.2046,42.504,0,calibration,
real_matbench_phonons,llm_semantic_maximize_light_nonmetal_phonon_response_noprior,30031,89.8146,55.0646,1.279,1,calibration,
real_matbench_phonons,mixed_kernel_gp_ei,30031,34.8646,34.6896,56.229,0,calibration,
real_matbench_phonons,target_acquisition_portfolio,30031,48.5896,41.6021,42.504,0,calibration,
real_matbench_phonons,gp_ucb,30032,19.8349,19.6471,71.2587,0,calibration,
real_matbench_phonons,llambo_warmstart_maximize_light_nonmetal_phonon_response_noprior,30032,88.0396,88.0396,3.054,1,calibration,
real_matbench_phonons,llm_direct_prior_maximize_light_nonmetal_phonon_response_noprior,30032,52.4396,51.2621,38.654,0,calibration,
real_matbench_phonons,llm_semantic_maximize_light_nonmetal_phonon_response_noprior,30032,52.3646,51.4196,38.729,0,calibration,
real_matbench_phonons,mixed_kernel_gp_ei,30032,32.7646,20.9401,58.329,0,calibration,
real_matbench_phonons,target_acquisition_portfolio,30032,32.7646,20.9401,58.329,0,calibration,
real_matbench_phonons,gp_ucb,30033,38.2896,37.5471,52.804,0,calibration,
real_matbench_phonons,llambo_warmstart_maximize_light_nonmetal_phonon_response_noprior,30033,88.0396,88.0396,3.054,1,calibration,
real_matbench_phonons,llm_direct_prior_maximize_light_nonmetal_phonon_response_noprior,30033,52.3646,48.3096,38.729,0,calibration,
real_matbench_phonons,llm_semantic_maximize_light_nonmetal_phonon_response_noprior,30033,88.0396,65.6546,3.054,1,calibration,
real_matbench_phonons,mixed_kernel_gp_ei,30033,90.7146,49.3521,0.379,1,calibration,
real_matbench_phonons,target_acquisition_portfolio,30033,38.2896,37.5146,52.804,0,calibration,
real_matbench_phonons,gp_ucb,30034,53.2896,53.1246,37.804,0,calibration,
real_matbench_phonons,llambo_warmstart_maximize_light_nonmetal_phonon_response_noprior,30034,88.0396,88.0396,3.054,1,calibration,
real_matbench_phonons,llm_direct_prior_maximize_light_nonmetal_phonon_response_noprior,30034,52.7396,52.7396,38.354,0,calibration,
real_matbench_phonons,llm_semantic_maximize_light_nonmetal_phonon_response_noprior,30034,53.2896,52.9046,37.804,0,calibration,
real_matbench_phonons,mixed_kernel_gp_ei,30034,52.7396,52.7396,38.354,0,calibration,
real_matbench_phonons,target_acquisition_portfolio,30034,52.7396,52.7396,38.354,0,calibration,
real_matbench_phonons,gp_ucb,30035,53.2896,48.7146,37.804,0,calibration,
real_matbench_phonons,llambo_warmstart_maximize_light_nonmetal_phonon_response_noprior,30035,88.0396,88.0396,3.054,1,calibration,
real_matbench_phonons,llm_direct_prior_maximize_light_nonmetal_phonon_response_noprior,30035,88.0396,86.6521,3.054,1,calibration,
real_matbench_phonons,llm_semantic_maximize_light_nonmetal_phonon_response_noprior,30035,90.7146,87.4546,0.379,1,calibration,
real_matbench_phonons,mixed_kernel_gp_ei,30035,53.2896,48.7146,37.804,0,calibration,
real_matbench_phonons,target_acquisition_portfolio,30035,53.2896,48.7146,37.804,0,calibration,
real_matbench_phonons,gp_ucb,30036,88.0396,61.4051,3.054,1,calibration,
real_matbench_phonons,llambo_warmstart_maximize_light_nonmetal_phonon_response_noprior,30036,88.0396,88.0396,3.054,1,calibration,
real_matbench_phonons,llm_direct_prior_maximize_light_nonmetal_phonon_response_noprior,30036,88.0396,86.6521,3.054,1,calibration,
real_matbench_phonons,llm_semantic_maximize_light_nonmetal_phonon_response_noprior,30036,88.0396,86.6521,3.054,1,calibration,
real_matbench_phonons,mixed_kernel_gp_ei,30036,53.2896,44.2076,37.804,0,calibration,
real_matbench_phonons,target_acquisition_portfolio,30036,53.2896,41.9376,37.804,0,calibration,
real_matbench_phonons,gp_ucb,30037,49.4146,41.4621,41.679,0,calibration,
real_matbench_phonons,llambo_warmstart_maximize_light_nonmetal_phonon_response_noprior,30037,88.0396,88.0396,3.054,1,calibration,
real_matbench_phonons,llm_direct_prior_maximize_light_nonmetal_phonon_response_noprior,30037,52.4396,52.4396,38.654,0,calibration,
real_matbench_phonons,llm_semantic_maximize_light_nonmetal_phonon_response_noprior,30037,52.3646,49.2371,38.729,0,calibration,
real_matbench_phonons,mixed_kernel_gp_ei,30037,52.3646,44.1071,38.729,0,calibration,
real_matbench_phonons,target_acquisition_portfolio,30037,52.3646,42.1346,38.729,0,calibration,
real_matbench_phonons,gp_ucb,30038,30.8646,28.2871,60.229,0,calibration,
real_matbench_phonons,llambo_warmstart_maximize_light_nonmetal_phonon_response_noprior,30038,88.0396,88.0396,3.054,1,calibration,
real_matbench_phonons,llm_direct_prior_maximize_light_nonmetal_phonon_response_noprior,30038,88.0396,81.2246,3.054,1,calibration,
real_matbench_phonons,llm_semantic_maximize_light_nonmetal_phonon_response_noprior,30038,88.0396,80.8146,3.054,1,calibration,
real_matbench_phonons,mixed_kernel_gp_ei,30038,53.6396,43.4361,37.454,0,calibration,
real_matbench_phonons,target_acquisition_portfolio,30038,30.5396,28.0596,60.554,0,calibration,
real_matbench_phonons,gp_ucb,30039,90.7146,46.7578,0.379,1,calibration,
real_matbench_phonons,llambo_warmstart_maximize_light_nonmetal_phonon_response_noprior,30039,88.0396,88.0396,3.054,1,calibration,
real_matbench_phonons,llm_direct_prior_maximize_light_nonmetal_phonon_response_noprior,30039,88.0396,57.2778,3.054,1,calibration,
real_matbench_phonons,llm_semantic_maximize_light_nonmetal_phonon_response_noprior,30039,48.5896,37.4071,42.504,0,calibration,
real_matbench_phonons,mixed_kernel_gp_ei,30039,47.1646,28.4761,43.929,0,calibration,
real_matbench_phonons,target_acquisition_portfolio,30039,89.8146,31.6303,1.279,1,calibration,
real_matbench_phonons,gp_ucb,30040,47.1646,28.4021,43.929,0,calibration,
real_matbench_phonons,llambo_warmstart_maximize_light_nonmetal_phonon_response_noprior,30040,88.0396,88.0396,3.054,1,calibration,
real_matbench_phonons,llm_direct_prior_maximize_light_nonmetal_phonon_response_noprior,30040,52.4396,50.9046,38.654,0,calibration,
real_matbench_phonons,llm_semantic_maximize_light_nonmetal_phonon_response_noprior,30040,53.2896,49.8096,37.804,0,calibration,
real_matbench_phonons,mixed_kernel_gp_ei,30040,48.5896,30.8475,42.504,0,calibration,
real_matbench_phonons,target_acquisition_portfolio,30040,30.5396,25.0496,60.554,0,calibration,
real_matbench_phonons,gp_ucb,30041,48.5896,42.1746,42.504,0,calibration,
real_matbench_phonons,llambo_warmstart_maximize_light_nonmetal_phonon_response_noprior,30041,88.0396,88.0396,3.054,1,calibration,
real_matbench_phonons,llm_direct_prior_maximize_light_nonmetal_phonon_response_noprior,30041,52.3646,48.8846,38.729,0,calibration,
real_matbench_phonons,llm_semantic_maximize_light_nonmetal_phonon_response_noprior,30041,52.3646,48.0379,38.729,0,calibration,
real_matbench_phonons,mixed_kernel_gp_ei,30041,48.5896,43.5921,42.504,0,calibration,
real_matbench_phonons,target_acquisition_portfolio,30041,48.5896,42.1746,42.504,0,calibration,
real_matbench_phonons,gp_ucb,30042,88.0396,69.1846,3.054,1,calibration,
real_matbench_phonons,llambo_warmstart_maximize_light_nonmetal_phonon_response_noprior,30042,88.0396,88.0396,3.054,1,calibration,
